    0.183513766687030611E+02    0.247854343865027721E+00    0.686154315913475976E+00   -0.139488340463001048E+01    0.864767241589042612E+02   -0.535758052703795897E+02
    0.232051874015622595E+02    0.264073729117389466E+00    0.764311032589830575E+00   -0.200318435882966561E+01    0.540310039876039170E+02   -0.511418203498428383E+02
    0.271062122558415091E+02    0.188839053268639229E+00    0.990677956257577597E+00   -0.396705885971443184E+01    0.285550464377832256E+02   -0.503088621150432544E+02
    0.122573475294817786E+02    0.128658594032824958E+01    0.420259860210006275E+00   -0.716711724271454242E+00    0.648816878976081597E+02   -0.492299668010413995E+02
    0.178488994731728816E+02    0.119060514545768381E+01    0.395235779886152494E+00   -0.379957912042400203E+00    0.273568864559448564E+02   -0.488653097271453518E+02
    0.400136809063855026E+02    0.102191562130485258E+01    0.392860768083808654E+00   -0.496449423358171826E+00    0.131551855151919142E+03   -0.484403501016637819E+02
    0.303302292728174550E+02    0.102368316124710623E+01    0.368755115725596994E+00   -0.136269438168746759E+00    0.132625387405951983E+03   -0.481537863891807874E+02
    0.217120630289803742E+02    0.154653204643541176E+01    0.393039876496488194E+00   -0.778004991422798109E+00    0.189907984964995364E+02   -0.479242180345270583E+02
    0.287866282544722552E+02    0.180336491252167580E+00    0.962895931244106218E+00   -0.351943262379836508E+01    0.251362918196944705E+02   -0.476023455991594702E+02
    0.238504923955455013E+02    0.121850277916804095E+01    0.361054313627036438E+00   -0.176796337340714316E+00    0.112254890535359678E+03   -0.475955249502523188E+02
    0.478028835403493702E+02    0.133925332080518600E+01    0.424013104367676308E+00   -0.121460108755799423E+01    0.564903956882263287E+02   -0.474600695357435143E+02
    0.149063273196754711E+02    0.135927026549436714E+01    0.389325067513304812E+00   -0.386297710331587607E+00    0.946769489907708390E+02   -0.466859690357117429E+02
    0.203351462071719205E+02    0.109909334396236691E+01    0.391902266852455605E+00   -0.470862790049758506E+00    0.126381072559490036E+03   -0.464286109655107921E+02
    0.335362735013619684E+02    0.112674429942279009E+01    0.426637731233049822E+00   -0.955459309092726139E+00    0.102603907510933112E+03   -0.464063284156260991E+02
    0.246000921259342817E+02    0.128497908337028188E+01    0.412753324197467852E+00   -0.719299785483069498E+00    0.618209981728289435E+02   -0.461475890887067024E+02
    0.182045602325303868E+02    0.133614019777670090E+01    0.446668161813332909E+00   -0.102394232813207653E+01    0.307783549688591407E+02   -0.460334644989542880E+02
    0.125945206027144589E+02    0.126493190581260428E+01    0.386876044992929213E+00   -0.289024565829591518E+00    0.588042061001408314E+02   -0.459762360053802013E+02
    0.134489659662863872E+02    0.124741260163933032E+01    0.412771094573013864E+00   -0.583036801186698983E+00    0.674901324206228708E+02   -0.459237682431226730E+02
    0.469573115991351031E+02    0.133626122470570419E+01    0.436855443534459764E+00   -0.141737384969294355E+01    0.235353383938469634E+02   -0.458449762578428235E+02
    0.434747277083862471E+02    0.121425476845740721E+01    0.406739338091645253E+00   -0.921801867910950645E+00    0.905757080784186002E+02   -0.457992694474028070E+02
    0.142622467825280150E+02    0.153724493784625182E+01    0.404387336346736126E+00   -0.927882976795095349E+00    0.423696868565018576E+02   -0.457136674466853421E+02
    0.373597375288182221E+02    0.117508647242650088E+01    0.435648515185452057E+00   -0.110157192538264970E+01    0.646036758413958978E+02   -0.456474117822099927E+02
    0.157378529462437307E+02    0.132915346765850795E+01    0.365848308503393116E+00   -0.123109502328978743E+00    0.728635692155442882E+02   -0.455712098879171634E+02
    0.210825911063865412E+02    0.121865998591366953E+01    0.417593655597171376E+00   -0.722204228818153160E+00    0.932288507147127348E+02   -0.453916917559361082E+02
    0.189257632669025071E+02    0.113978765363324941E+01    0.358204763109957414E+00   -0.787780739750319481E-01    0.101428462457485324E+03   -0.453225990381000017E+02
    0.974904614406615977E+01    0.178340183019941967E+01    0.412260849976498700E+00   -0.900302182753966895E+00    0.231019577030069918E+02   -0.453077813050796863E+02
    0.305835388194127944E+02    0.124347077915287252E+01    0.440451055881361742E+00   -0.112871014913664602E+01    0.581486853339117502E+02   -0.452957673701877255E+02
    0.350413388252979345E+02    0.112768226168027286E+01    0.388334137101188248E+00   -0.591107992948102123E+00    0.125009748213471653E+03   -0.452422380850607126E+02
    0.306568293922207076E+02    0.135329994644497975E+01    0.443550198846628885E+00   -0.124801135097132510E+01    0.437001744734833082E+02   -0.452416466061488762E+02
    0.262569659452149438E+02    0.129752702813342036E+01    0.424719463383685047E+00   -0.968494503003150542E+00    0.801343044144999794E+02   -0.452134982614602450E+02
    0.336767249547297993E+02    0.114566841699714628E+01    0.394041623166680677E+00   -0.648048151412176199E+00    0.144187989421124428E+03   -0.451278247505579628E+02
    0.345524586596128387E+02    0.120558824115525165E+01    0.437933783557046652E+00   -0.119437785275340569E+01    0.410253480912671193E+02   -0.450297829194461698E+02
    0.302982345112065943E+02    0.130260971347529586E+01    0.432549610369608872E+00   -0.120820386645976319E+01    0.213849920345518960E+02   -0.449196780680462666E+02
    0.372805803388943531E+02    0.140583062950769411E+01    0.432981556403790935E+00   -0.137253409366302459E+01    0.208408858182595615E+02   -0.446803953736911694E+02
    0.359472341178594519E+02    0.134638496311349010E+01    0.410793806674466744E+00   -0.103914666754747653E+01    0.424976631852390625E+02   -0.446304503631847780E+02
