    0.819491193611759172E+01    0.228152604094816226E-01    0.839786946856596717E+00   -0.246056978004537186E+01   -0.522604103929349719E+02
    0.333508102737881842E+02    0.742448048515098824E+00    0.402103140795288472E+00   -0.726843436472628390E+00   -0.520319264172507303E+02
    0.432950960337569697E+02    0.894103903730302574E+00    0.423363046747934679E+00   -0.119621252154195679E+01   -0.520078049958369490E+02
    0.909479580372715724E+01    0.586253866136481894E+00    0.702262570572839473E+00   -0.230490272198270096E+01   -0.519994829626410677E+02
    0.129613132474694908E+02    0.522725859022906622E-01    0.632893570980729070E+00   -0.123586808706235196E+01   -0.519128210640203633E+02
    0.141957291257981080E+02    0.322967434394532127E-01    0.968091831183517160E+00   -0.332106540457163080E+01   -0.518648312053575609E+02
    0.131929039482215238E+02    0.940600027717302112E-01    0.814833530582808274E+00   -0.235525573759187523E+01   -0.518294825641930572E+02
    0.156459276021260845E+02    0.200019655714243176E-01    0.101836634832389450E+01   -0.379175274803859264E+01   -0.517656804577990215E+02
    0.890087532757731381E+01    0.608704990635464335E-01    0.616325397264056662E+00   -0.965237098708096153E+00   -0.516272066653317054E+02
    0.101081395536999885E+02    0.124463002437949083E+00    0.584070183994497727E+00   -0.857820918510939889E+00   -0.516208537207662772E+02
    0.113873825264882971E+02    0.287024684805526689E-01    0.796397670866942131E+00   -0.239969207862083245E+01   -0.515982400951697571E+02
    0.107178326047499937E+02    0.173849739191650268E-01    0.108198576018787773E+01   -0.364459387341595731E+01   -0.515023484147126922E+02
    0.575814907552586064E+01    0.201568564155115426E+00    0.110763254864121752E+01   -0.397298720643499204E+01   -0.514253208109387856E+02
    0.135349324114843501E+02    0.259864405381338842E-01    0.970983481281762262E+00   -0.327883158784396223E+01   -0.513700378136212521E+02
    0.759519343401100588E+01    0.279740000861101387E-01    0.117501432549723073E+01   -0.459338205847327075E+01   -0.513648449290526230E+02
    0.143851687220085580E+02    0.206740205557447654E+00    0.827064957888966279E+00   -0.291130231163849063E+01   -0.513352328264364175E+02
    0.167914601748750769E+02    0.337756910729691134E-01    0.970237964448325552E+00   -0.385826466173113758E+01   -0.513181309611008700E+02
    0.597946657025296968E+01    0.166216345398893448E-01    0.127781244045761921E+01   -0.440384559636128436E+01   -0.513063287930928951E+02
    0.937519738154173687E+01    0.294714031358331470E-01    0.874178072462071798E+00   -0.280232457933055779E+01   -0.512167268791373260E+02
    0.141853170197972158E+02    0.778459117487496077E-01    0.105323291117965967E+01   -0.410384990183604170E+01   -0.512041568656372732E+02
    0.808806498263268203E+01    0.659681467052021103E-01    0.118024029333265146E+01   -0.408560035964183399E+01   -0.511987327344495213E+02
    0.100545540559191977E+02    0.355731418094273749E-01    0.602836543185504059E+00   -0.830289273680774320E+00   -0.511702530880470761E+02
    0.150799927046862834E+02    0.273821773349699725E-01    0.728237712066513554E+00   -0.198601202167007163E+01   -0.511382772836420187E+02
    0.149269571432306325E+02    0.728214115684863050E+00    0.386501418236683769E+00   -0.311344529656356173E+00   -0.511239534999573522E+02
    0.173001747676962907E+02    0.163731933317239377E-01    0.891456579045047270E+00   -0.313139034051454868E+01   -0.511168515288064356E+02
    0.131167567553436228E+02    0.122117757243473457E+00    0.113498915505517695E+01   -0.474824220690317311E+01   -0.510802779415953836E+02
    0.724518065533612532E+01    0.197878135016713252E+00    0.603199373083884716E+00   -0.754359368370785432E+00   -0.510760744357144247E+02
    0.804362609990893063E+01    0.795628125244780687E-01    0.751460675485832952E+00   -0.146628013885850494E+01   -0.510549552757820209E+02
    0.104815585115419712E+02    0.290236081712570322E-01    0.759079838401568563E+00   -0.206461343237182637E+01   -0.510297580500809715E+02
    0.608834354710982417E+01    0.133395225279768648E-01    0.109464364109971535E+01   -0.369614959941115995E+01   -0.510167760962671935E+02
    0.991595385810350294E+01    0.132626085917501968E+00    0.591403309161211643E+00   -0.838694063907721277E+00   -0.510152028030864457E+02
    0.659754651053091390E+01    0.205147181155999510E-01    0.106445225447121206E+01   -0.309134782217399806E+01   -0.509890890124159384E+02
    0.150067859816213449E+02    0.168081003083691977E-01    0.934953960622200708E+00   -0.318842746123536092E+01   -0.509689723720852896E+02
    0.934373444711922829E+01    0.222439432202807236E+00    0.112294243901080604E+01   -0.476794147777824051E+01   -0.509687224817673865E+02
    0.104777617339358802E+02    0.119755598687495260E+00    0.112986660705868669E+01   -0.429687531874004147E+01   -0.509189741581652271E+02
    0.154962737740690208E+02    0.118887243865423362E-01    0.742007864862254674E+00   -0.201027703424752469E+01   -0.509045332097978900E+02
    0.164603664135938352E+02    0.155896031186309389E-01    0.961363333743953330E+00   -0.353713400123695720E+01   -0.508841065025988684E+02
    0.141275130355379037E+02    0.348564135371330977E-01    0.774258431297399796E+00   -0.233965762514711972E+01   -0.508724685600510611E+02
    0.689935466338167469E+01    0.147291304846066368E+00    0.114048989236087550E+01   -0.396158197391529221E+01   -0.508636160510684547E+02
    0.115951437830352209E+02    0.771578963708412502E-01    0.112951110155596868E+01   -0.431443528910046137E+01   -0.508619485861493814E+02
    0.831691884180737340E+01    0.339508883211901494E-01    0.717279136947166052E+00   -0.121914496809568784E+01   -0.507898719265085674E+02
    0.123368403658408319E+02    0.434562363807929758E-01    0.650570052669814602E+00   -0.128466131251571825E+01   -0.507665177528037219E+02
    0.123151621576509367E+02    0.138553739142677823E+00    0.922877718197772423E+00   -0.350680350780623717E+01   -0.507652786553953206E+02
    0.875154516443453545E+01    0.200897543279983069E-01    0.936123300646066525E+00   -0.252761910338364526E+01   -0.507454325918995721E+02
    0.152160084750243350E+02    0.798347610776158900E-01    0.768899679649207690E+00   -0.232974354117100191E+01   -0.507259053952801082E+02
    0.124619337733808813E+02    0.131461092471082980E+00    0.851346658404519507E+00   -0.267445697781487723E+01   -0.507057491757982888E+02
    0.142983822579831212E+02    0.312515332824303826E-01    0.860757256183129704E+00   -0.297444639761356910E+01   -0.506653703971644376E+02
    0.965187957334530289E+01    0.235136773682263656E+00    0.101863118971343281E+01   -0.379894588653997944E+01   -0.506558447793778299E+02
    0.593847630966201834E+01    0.131691455093561977E+00    0.956649947844333437E+00   -0.270741740765497596E+01   -0.506207068389042547E+02
    0.741965288507308607E+01    0.102838415352156126E+00    0.882715816720977986E+00   -0.226348783735612047E+01   -0.505844851848739552E+02
    0.970888877204296108E+01    0.172600553527774092E+00    0.822139211002408499E+00   -0.228463879567445582E+01   -0.505658802305035664E+02
    0.707015433154572115E+01    0.276450568504472527E+00    0.111794140753978533E+01   -0.438214939172991880E+01   -0.505226183857678421E+02
    0.131881039563651719E+02    0.183994856782461497E+00    0.822820443550126623E+00   -0.286500484638799291E+01   -0.505015514775491852E+02
    0.948960330213421344E+01    0.820420762717602031E-01    0.111581181501460480E+01   -0.395576432281393098E+01   -0.504988262854903383E+02
    0.872818581591925735E+01    0.157137144795664818E+00    0.901901518919364653E+00   -0.265879793967785227E+01   -0.504889743562057305E+02
    0.794338734688831938E+01    0.943753812254503749E-01    0.117026254884491854E+01   -0.413771629645291661E+01   -0.504826198368491532E+02
    0.617042654012956771E+01    0.722917120419899750E-01    0.122131296664253286E+01   -0.427665265629158142E+01   -0.504726940922549545E+02
    0.128394464451730190E+02    0.967273363870596314E-01    0.109422011388725982E+01   -0.462546106833849002E+01   -0.504241844638939654E+02
    0.149795471007220371E+02    0.976588271042810874E-01    0.830631174555253260E+00   -0.279591224442773534E+01   -0.503965929639687786E+02
    0.802982082968767230E+01    0.270387359559965013E+00    0.112218242356668307E+01   -0.455333034456204366E+01   -0.503941397020472976E+02
    0.107734270789415909E+02    0.910689094598947646E-01    0.641276354927643455E+00   -0.126276149954525918E+01   -0.503844079719305995E+02
    0.155605872891830934E+02    0.428938913640608682E-01    0.101662931296026726E+01   -0.408242912151618675E+01   -0.503768452616837976E+02
    0.114226292210476821E+02    0.133882270977886381E+00    0.906972018429475169E+00   -0.333069931348848058E+01   -0.503755731714105579E+02
    0.901641963501313981E+01    0.724944213094492890E-01    0.126359398263938916E+01   -0.485468121325077195E+01   -0.503615238662281399E+02
    0.110003752032653850E+02    0.149238934884318053E+00    0.103859824154357705E+01   -0.387344721313355045E+01   -0.503533758959706077E+02
    0.104593032412956788E+02    0.348795819555057895E+00    0.766150115170066148E+00   -0.243525210735857689E+01   -0.503349358970704372E+02
    0.127781347812155168E+02    0.112840287306101277E-01    0.678641245105554569E+00   -0.143971950207849719E+01   -0.503309275185677194E+02
    0.159490383001019111E+02    0.135854731625483591E-01    0.105199576336855927E+01   -0.419409511641077959E+01   -0.503209128081514052E+02
    0.111839616723357871E+02    0.255678411266577810E+00    0.704855564275421509E+00   -0.203721811238229877E+01   -0.503173387740820885E+02
    0.133012994720308910E+02    0.356431511676861962E-01    0.120133271702328637E+01   -0.497072526482516874E+01   -0.503165318087427096E+02
    0.600997322465360284E+01    0.177321304145832796E-01    0.128117352481193003E+01   -0.457116067105751522E+01   -0.503124831581450280E+02
    0.931772613968873031E+01    0.292724820613175007E+00    0.852362092629846191E+00   -0.275442840655431498E+01   -0.502888048162730001E+02
    0.448644578302691777E+01    0.874302953188178633E+00    0.351148482738919965E+00    0.274565705601030774E+00   -0.502750692465076057E+02
    0.158551479179742500E+02    0.155923589762011362E-01    0.999773007389214596E+00   -0.394706149571850018E+01   -0.502705277158500508E+02
    0.793544571451666680E+01    0.170066446688283468E+00    0.812694309874986365E+00   -0.204091635185871212E+01   -0.502616052652034213E+02
    0.112054016223794708E+02    0.125213057696178173E-01    0.100185779853977475E+01   -0.376737362384363728E+01   -0.501347989173219162E+02
    0.724811890791977653E+01    0.311238950109401918E-01    0.112875423578366685E+01   -0.419702084058356917E+01   -0.501328551863403220E+02
    0.770443293783557426E+01    0.787293337388363101E-01    0.749405323463549267E+00   -0.146001299360864256E+01   -0.501315380339290613E+02
    0.146257743129810578E+02    0.370152980129388742E-01    0.764822977272429094E+00   -0.219030651536459597E+01   -0.501204273656214241E+02
    0.248981962003231274E+02    0.860430616525006853E+00    0.387834501774251217E+00   -0.554742231354613313E+00   -0.500981953800932445E+02
    0.599358043458480960E+01    0.243602321747054332E-01    0.103469562630857914E+01   -0.299152570999941769E+01   -0.500476095716862446E+02
    0.111712401101958712E+02    0.156840523898814754E+00    0.112308159711076239E+01   -0.460323263463729226E+01   -0.500426501243509350E+02
    0.954452390294976993E+01    0.268723900038633258E-01    0.111904431710152963E+01   -0.383836541996341207E+01   -0.500124191198865660E+02
    0.713686815384779116E+01    0.105664837151285440E+00    0.117000751959685467E+01   -0.411046739301968778E+01   -0.500106939061571225E+02
    0.652187217507681805E+01    0.179993195643239540E+00    0.117917979813005469E+01   -0.448901511113840890E+01   -0.500061711156895541E+02
    0.749439699151853489E+01    0.141614411537138250E-01    0.121103847372333684E+01   -0.411922484214228302E+01   -0.499906329828697409E+02
    0.748349434128177915E+01    0.141721064981298016E-01    0.112766681200102892E+01   -0.419429071727910419E+01   -0.499771082681767425E+02
    0.850634819690136013E+01    0.159704182814334850E+00    0.108488787132253006E+01   -0.431496548579110328E+01   -0.499676821128529483E+02
    0.117961259192851209E+02    0.130523416896969002E+00    0.968360171276424819E+00   -0.345574721889378722E+01   -0.499211381372421243E+02
    0.155274031574098288E+02    0.167832236934853767E-01    0.856326476582479179E+00   -0.283383243222453496E+01   -0.499159728770318694E+02
    0.156006366811133859E+02    0.110162680611869228E-01    0.104277263286185229E+01   -0.414976598855750822E+01   -0.499017845126020632E+02
    0.705913720726548810E+01    0.159277389016951321E-01    0.120539855256450879E+01   -0.460327620259332360E+01   -0.498919722946817501E+02
    0.121809031336563240E+02    0.122096525452660851E+00    0.778741284521695443E+00   -0.218571750740496729E+01   -0.498731852681477221E+02
    0.133472701615941336E+02    0.308582273033652724E-01    0.102590409691540652E+01   -0.374487807489386704E+01   -0.498496008247530753E+02
    0.910849733034856079E+01    0.127692765226094362E-01    0.102422777633235818E+01   -0.314045268353558793E+01   -0.498410463389189786E+02
    0.746636853242834597E+01    0.871870281130361913E-01    0.633378826311749688E+00   -0.841780507784280596E+00   -0.498375479107290928E+02
    0.125726169482498271E+02    0.934652528618452327E-01    0.103009656262579741E+01   -0.414304723937532771E+01   -0.498346562992118152E+02
    0.139747061078869663E+02    0.325489619508253711E-01    0.117333305919311637E+01   -0.494012541787045656E+01   -0.498340131559939863E+02
    0.637758516114059226E+01    0.167461518863673380E-01    0.107995253414796388E+01   -0.324542144869180715E+01   -0.498320917343283440E+02
    0.139892892962941069E+02    0.456829363258309112E-01    0.899464107719247341E+00   -0.299947967327756970E+01   -0.498265509173542540E+02
    0.128199719151326601E+02    0.613400250701583577E-01    0.784006944726070465E+00   -0.237315500254880707E+01   -0.498109611385253714E+02
    0.795632302561881755E+01    0.304062173271096164E-01    0.115056621627021261E+01   -0.385306246545818443E+01   -0.497718822708300976E+02
    0.667653994344773061E+01    0.268986357333745908E-01    0.104100194998858453E+01   -0.303949725736447629E+01   -0.497700447331894154E+02
    0.580454340941531122E+01    0.695774177196890609E-01    0.985550945971379821E+00   -0.289543236656859149E+01   -0.497697455156297224E+02
    0.151503714140993502E+02    0.192697071442803243E-01    0.953757574255908791E+00   -0.345165799494777259E+01   -0.497662367721866090E+02
    0.824693017644612247E+01    0.314543311278835461E-01    0.942424117714606324E+00   -0.258380452844767294E+01   -0.497579746246088561E+02
    0.136053956946277950E+02    0.151343421685525090E-01    0.997623799444848913E+00   -0.353789695565613238E+01   -0.497470201086603865E+02
    0.118147671222658737E+02    0.144637747043147941E+00    0.105491564632476686E+01   -0.429495000971153473E+01   -0.497427507849838122E+02
    0.106869227810663823E+02    0.310970008242357002E-01    0.799831225757496322E+00   -0.196672400292823557E+01   -0.497397864580028539E+02
    0.150318872354817206E+02    0.196405528146716031E-01    0.829271783007514696E+00   -0.263501520299538816E+01   -0.497377851215376481E+02
    0.689377688812063383E+01    0.144100312192517455E+00    0.123655161512049960E+01   -0.473624360937907873E+01   -0.497236379381353046E+02
    0.625553253550590771E+01    0.551569356153655432E+00    0.614636695170937997E+00   -0.139653575711218814E+01   -0.497103340616547769E+02
    0.100156133667720191E+02    0.109213186322250536E+00    0.106507779693132565E+01   -0.382747858347235193E+01   -0.497065819469008190E+02
    0.866374974854893765E+01    0.220597983583742913E+00    0.600494642261504064E+00   -0.992056511506003713E+00   -0.497051327614143901E+02
    0.137489522364241488E+02    0.467046472630640169E-01    0.113002520861896572E+01   -0.465996573521493573E+01   -0.497030262693539981E+02
    0.904056328698889722E+01    0.334561751951523378E+00    0.605102676567004893E+00   -0.121970470738796122E+01   -0.496957429210765227E+02
    0.138614919846245499E+02    0.198947996075310198E-01    0.115666391348212416E+01   -0.493381541699837367E+01   -0.496528322739540542E+02
    0.711458859800354748E+01    0.378554149961676176E-01    0.104382148405885422E+01   -0.362471532895715542E+01   -0.496371761467016341E+02
    0.116924860763708267E+02    0.237010167139308336E+00    0.798818295127572853E+00   -0.263185684330921887E+01   -0.496346520518181151E+02
    0.121554716569698869E+02    0.796320622693945240E-01    0.100194676820335649E+01   -0.359749767961130207E+01   -0.496343664210037900E+02
    0.124190137092360438E+02    0.872036880984689983E-01    0.969537346664748223E+00   -0.370874781192407132E+01   -0.496326422314297346E+02
    0.104143213385338296E+02    0.133676432145580670E+00    0.759652603307187424E+00   -0.191433325715660296E+01   -0.496320136901492930E+02
    0.585163230807689949E+01    0.602667393510417648E-01    0.926211840332845537E+00   -0.247478090163603293E+01   -0.496095743158425080E+02
    0.918833703659147538E+01    0.519933045354330561E-01    0.791354957020271921E+00   -0.181418571072583168E+01   -0.496091268675978796E+02
    0.664625704194950373E+01    0.508614687946418800E-01    0.112628962939182342E+01   -0.406226461929936455E+01   -0.496072987117229260E+02
    0.976517020112153666E+01    0.399343052085594646E-01    0.974383491004189084E+00   -0.299138402925640046E+01   -0.496061515273530773E+02
    0.103064496007872286E+02    0.518677126431922944E-01    0.672534858418348813E+00   -0.123309803236945914E+01   -0.496028895603137769E+02
    0.778231439749764942E+01    0.270272291110040086E+00    0.598858605302169389E+00   -0.103266188586439811E+01   -0.496009642057828728E+02
    0.881437570236731993E+01    0.223986602379960625E+00    0.100573697093210446E+01   -0.388927044388042153E+01   -0.495986761955082756E+02
    0.122996405504902757E+02    0.308804167345242062E-01    0.104576919128109358E+01   -0.376365829795888063E+01   -0.495909839891995787E+02
    0.948264950307439669E+01    0.950701139672273543E+00    0.373361563293790888E+00   -0.318548646490406984E+00   -0.495907422752954403E+02
    0.697441259602092156E+01    0.164347223705550508E-01    0.122400517099811434E+01   -0.419161676173313325E+01   -0.495878399244428891E+02
    0.637203045964661374E+01    0.127850834374619304E+00    0.936655049958429076E+00   -0.295542590039253827E+01   -0.495834860273374574E+02
    0.931304974719006395E+01    0.653673614851048579E-01    0.689598132932422891E+00   -0.125592017954518442E+01   -0.495822839154073165E+02
    0.888003669427781617E+01    0.123829185091281810E+00    0.890362025684379499E+00   -0.256372233933339677E+01   -0.495750515619804517E+02
    0.141052971832738407E+02    0.563054076422424415E-01    0.993725445680416875E+00   -0.375355564045928336E+01   -0.495722475912768346E+02
    0.151991673556684894E+02    0.114196808709148643E-01    0.969793153423018195E+00   -0.365168789712752240E+01   -0.495590907343252098E+02
    0.109450250499653077E+02    0.193198698255494766E+00    0.806567760010735491E+00   -0.242389913206439189E+01   -0.495532585624405471E+02
    0.624720267702106558E+01    0.410383804291428803E-01    0.913079144980078250E+00   -0.230365310587107563E+01   -0.495479144352591589E+02
    0.138227669821296644E+02    0.328217951829090082E-01    0.107394625324393123E+01   -0.419568841543935100E+01   -0.495453837549760721E+02
    0.813385447047938648E+01    0.257107796022874535E+00    0.815893702961771439E+00   -0.231179545509108664E+01   -0.495244341293617154E+02
    0.137437391677497125E+02    0.221430304402548822E-01    0.919842437828532034E+00   -0.306253515461123804E+01   -0.495228594589377877E+02
    0.101406696797593732E+02    0.178758331363598227E+00    0.983318860112919579E+00   -0.351809312111530392E+01   -0.495037985838740013E+02
    0.118668073691159357E+02    0.160367095864746984E+00    0.960042752413126643E+00   -0.367370739609461161E+01   -0.495000828883603958E+02
    0.127807166796292009E+02    0.232698363593747196E-01    0.103908127858209642E+01   -0.410564856202605544E+01   -0.494699638279670921E+02
    0.121410094944438960E+02    0.151633953917103437E+00    0.830568693206279129E+00   -0.279972166275141143E+01   -0.494592032657569121E+02
    0.708325011024593998E+01    0.181188853012114633E-01    0.986273578089244651E+00   -0.272423663770196089E+01   -0.494566667569140463E+02
    0.107491479280326327E+02    0.832843286790548865E-01    0.112418697157287784E+01   -0.428109357310800220E+01   -0.494350640677663478E+02
    0.116666973899493058E+02    0.101179435742376769E+00    0.990384141077934044E+00   -0.382489186556019378E+01   -0.494300941031363550E+02
    0.134351936030463204E+02    0.619090157073687100E-01    0.900353177735302213E+00   -0.302288822324802409E+01   -0.494035771970904491E+02
    0.935398983799513140E+01    0.252181693716896360E+00    0.865406824941889807E+00   -0.280017525544500812E+01   -0.493904018381244327E+02
    0.108255563205166307E+02    0.315986174799888359E-01    0.100950100883448579E+01   -0.334303276172887731E+01   -0.493680173725961566E+02
    0.918107693819670523E+01    0.912438189340903094E-01    0.706628694467590246E+00   -0.139769552316176826E+01   -0.493664339631148223E+02
    0.104505156116787656E+02    0.218039735513119864E+00    0.774705202319253217E+00   -0.222290855574221924E+01   -0.493583491888733690E+02
    0.978466007626407830E+01    0.261778604867558239E-01    0.102963606441461697E+01   -0.332522984477964911E+01   -0.493537459579566899E+02
    0.604459269072244787E+01    0.109087462381113165E+00    0.737125039621254419E+00   -0.146799595883149081E+01   -0.493513529624065654E+02
    0.130305709732844655E+02    0.238618081130862018E-01    0.114308625095992511E+01   -0.455649166887878287E+01   -0.493423884526592715E+02
    0.768491442979435213E+01    0.117321431065703970E-01    0.103654865240087180E+01   -0.361293215668109990E+01   -0.493225823044058131E+02
    0.813730120680413727E+01    0.951217670303924206E-01    0.103309205577214125E+01   -0.333809944976523720E+01   -0.493169860963233475E+02
    0.744538466851842440E+01    0.430446539831971231E+00    0.644153053426936850E+00   -0.158847194310879369E+01   -0.493148914032009813E+02
    0.144270434157853238E+02    0.104270815757622828E-01    0.105514230975481960E+01   -0.409655612098952382E+01   -0.493145082209295254E+02
    0.742339519671627102E+01    0.992978545230595450E-01    0.817218162291628691E+00   -0.229616672208650652E+01   -0.493141940745054086E+02
    0.614107588708932361E+01    0.103915534324998740E-01    0.117348239310426505E+01   -0.403601988011744695E+01   -0.493126702087571758E+02
    0.107575423206719520E+02    0.213489147407048330E+00    0.940309818441463219E+00   -0.348321698302868565E+01   -0.493033475451241543E+02
    0.132282443261459797E+02    0.871086583240204687E-01    0.940670787489630622E+00   -0.337918300373359859E+01   -0.493032876260745994E+02
    0.123732988393900261E+02    0.105747153799407960E-01    0.713911649672707704E+00   -0.167304955602266991E+01   -0.493024576624811530E+02
    0.106508205396125533E+02    0.139951904212015921E+00    0.668244158737665850E+00   -0.143340609176418399E+01   -0.493021236477364795E+02
    0.103931646037706056E+02    0.203684488560796323E+00    0.964207420547974814E+00   -0.353516191605333141E+01   -0.492893591559344912E+02
    0.110291528219082711E+02    0.240983258628299779E+00    0.722818784694287730E+00   -0.203222276170675986E+01   -0.492848323177858134E+02
    0.697889809689225515E+01    0.903879675280590211E+00    0.324903134989840303E+00    0.554757261357593512E+00   -0.492834058427343109E+02
    0.114280155959766638E+02    0.108429401916124366E-01    0.113671577433172222E+01   -0.466399454513882006E+01   -0.492711451455810163E+02
    0.125128875035115890E+02    0.177820276212437393E-01    0.109181762589810027E+01   -0.409315878665668009E+01   -0.492622195727849146E+02
    0.122409720416545724E+02    0.626677474507302129E-01    0.109704225121745291E+01   -0.426428731677803263E+01   -0.492506629214584137E+02
    0.134354636812855137E+02    0.108162021689701369E-01    0.101918236321750832E+01   -0.369218456015893759E+01   -0.492446205548691864E+02
    0.118347543289658965E+02    0.100964919936539273E-01    0.119354898132327647E+01   -0.467609183518377680E+01   -0.492428729276200556E+02
    0.598160363405834872E+01    0.111839515100033315E+00    0.775390106003502000E+00   -0.173889445218168248E+01   -0.492421335302130814E+02
    0.133699471877295775E+02    0.589903755128123458E-01    0.100678659572913798E+01   -0.391624595375908990E+01   -0.492331610098317469E+02
    0.629653588953761112E+01    0.456306414742581601E+00    0.656067447890438249E+00   -0.153672047438353188E+01   -0.492320355595831103E+02
    0.127008369645346662E+02    0.135096669681017845E-01    0.874135038672170794E+00   -0.292362482468678353E+01   -0.492237654905718003E+02
    0.846113705008741945E+01    0.263987575794239981E+00    0.862741289258071253E+00   -0.270852910304154770E+01   -0.492144385825468902E+02
    0.133825027379791059E+02    0.516745292828771491E-01    0.104287298033055231E+01   -0.402553273733224248E+01   -0.492013807569457811E+02
    0.226489776705324530E+02    0.975972680779208401E+00    0.442096046272027532E+00   -0.125882313472405283E+01   -0.491956611879854364E+02
    0.124386226694061079E+02    0.111786349617398993E-01    0.986342309990833610E+00   -0.369504171919221136E+01   -0.491909307508578593E+02
    0.606453793749694015E+01    0.181789045626558621E+00    0.940296728767443302E+00   -0.290348385227033257E+01   -0.491834505138316302E+02
    0.118485966072476145E+02    0.420871827626534897E-01    0.950737094791176074E+00   -0.346762199381770042E+01   -0.491700774780783405E+02
    0.143294762028164087E+02    0.272394520885190887E-01    0.991483182872566204E+00   -0.375322006116778351E+01   -0.491655127800161722E+02
    0.105262987060299373E+02    0.105224591346076476E-01    0.119904024272581178E+01   -0.451696867468607621E+01   -0.491571193686395560E+02
    0.132534416238908648E+02    0.940038767044008572E-01    0.859058181497737827E+00   -0.290477685702539112E+01   -0.491505139192399980E+02
    0.814948945077396480E+01    0.195718872752950572E-01    0.880532984816472575E+00   -0.219861389606993907E+01   -0.491355389361779089E+02
    0.144023393338720851E+02    0.192893755921898918E-01    0.978185805737112557E+00   -0.360630217901306116E+01   -0.491334983440634403E+02
    0.119146891548273040E+02    0.139185766925295981E-01    0.113130765692235702E+01   -0.427765058351578809E+01   -0.491294476387489780E+02
    0.810926927290534749E+01    0.755201713690157178E-01    0.113053799405352784E+01   -0.392904791727504943E+01   -0.491239510884181030E+02
    0.130255862057761007E+02    0.371444180974256424E-01    0.993361287445970964E+00   -0.379716436754244491E+01   -0.491210089678061763E+02
    0.938862641994750113E+01    0.643808393895138192E-01    0.674046645083886342E+00   -0.120289092302756262E+01   -0.491160215040159329E+02
    0.789635067241159572E+01    0.288653623959644834E+00    0.935147884855214828E+00   -0.325746765506493841E+01   -0.491118162225431973E+02
    0.795603029422959374E+01    0.391118538418759487E+00    0.617257357910234394E+00   -0.130619184868318894E+01   -0.491076513321495582E+02
    0.156996446960459295E+02    0.871885787796924161E+00    0.361951359910330173E+00   -0.107234863506399353E+00   -0.491074205629092830E+02
    0.979419110868981058E+01    0.121630316339904371E+00    0.981503018377457792E+00   -0.366487201740822277E+01   -0.491039289664719121E+02
    0.107743767540272195E+02    0.137385996263707441E-01    0.695594194176385461E+00   -0.137142951514195888E+01   -0.490924438563852377E+02
    0.140892591464914645E+02    0.190147293322820848E-01    0.104380667877240674E+01   -0.410958815857836957E+01   -0.490805730823006883E+02
    0.131393695548014247E+02    0.254933565527596037E-01    0.808106157083283150E+00   -0.230814865251213952E+01   -0.490790584341686014E+02
    0.103102211401230601E+02    0.332479881016197049E-01    0.722801154369787091E+00   -0.150704509431774936E+01   -0.490774524689218765E+02
    0.935310086850718037E+01    0.831469066813757679E-01    0.671758689352141891E+00   -0.122166940447553718E+01   -0.490721929572457611E+02
    0.816886682848889301E+01    0.273840275492766988E-01    0.930732278366404042E+00   -0.300720509017817994E+01   -0.490700190025633276E+02
    0.828007080950525598E+01    0.122144269275623427E+00    0.101573487539017848E+01   -0.333633578292187138E+01   -0.490654678179643753E+02
    0.136085857042051153E+02    0.127130213982631236E-01    0.110905001792567748E+01   -0.439785640346288886E+01   -0.490524093101541609E+02
