    0.140083545609540153E+03    0.254274694049947680E+00    0.579900918690847145E-01   -0.157138596738288916E+01    0.127910158180662847E+03   -0.521281187926243098E+99   -0.599146350544150419E+01    1
    0.149799080547833427E+03    0.182764859188584303E+02    0.142079245552830646E+01   -0.165979796724236822E+00    0.932862318065668319E+02   -0.183541144801909768E+99   -0.599396350544151169E+01    1
    0.196449623416133967E+02    0.250851708086346770E+00    0.832805611477164948E-01   -0.471998699789554799E+01    0.111687835379220047E+03   -0.768342684407339056E+98   -0.599646350544151474E+01    1
    0.455380997752455698E+02    0.547556840088773900E+01    0.591587191381825681E-01   -0.165669702470310920E+01    0.151146447932210890E+03   -0.606061300471238476E+98   -0.599896350544151957E+01    1
    0.420875270084255675E+02    0.157433302588415600E+02    0.582490759726645435E-01   -0.149578763301673656E+01    0.150360951018623297E+03   -0.125181828901739574E+98   -0.600146350544151552E+01    1
    0.252926161167724075E+02    0.176733647752869105E+01    0.743672312361983306E-01   -0.350703185051609978E+01    0.566778271760894299E+02   -0.831503409250895637E+97   -0.600396350544151858E+01    1
    0.189440492140091088E+01    0.181193050824804338E+02    0.127337302439159727E+01    0.306970827957830705E+01    0.296717953135117284E+03   -0.239044576323195032E+97   -0.600646350544151630E+01    1
    0.443606451928442524E+02    0.180925521808045175E+02    0.367085284585253580E+00    0.439174972703280808E+01    0.451548908197730441E+02   -0.728285254452506847E+95   -0.600896350544152469E+01    1
    0.168305141972051530E+03    0.167531346712920914E+02    0.160356673258749516E+01    0.225832002098910811E+01    0.908337786296215199E+02   -0.354078798843280759E+93   -0.601146350544151886E+01    1
    0.467526885321903141E+01    0.738095544804607040E+00    0.643540436517278658E-01   -0.183800459217850265E+01    0.107760299368263102E+02   -0.230746906177723067E+92   -0.601396350544150859E+01    1
    0.445949944839230312E+02    0.283215323684296605E+01    0.722017987678995748E-01   -0.268215475610558585E+01    0.111662680116067150E+03   -0.185815149583889902E+91   -0.601646350544151520E+01    1
    0.105548419858201356E+03    0.186152805476687604E+02    0.184578741071411756E+00    0.318213974072491590E+01    0.152251563346957084E+03   -0.619459658526931619E+90   -0.601896350544151559E+01    1
    0.297368070023248414E+02    0.160720280374353734E+02    0.354821508592683044E+01   -0.618614805417015523E+00    0.198968085011799928E+03   -0.219522801803649711E+90   -0.602146350544152753E+01    1
    0.566627020636109613E+01    0.157681328865329586E+02    0.625029900492358320E-01   -0.146063568253429943E+01    0.589140161703514238E+02   -0.152101226814396561E+90   -0.602396350544153325E+01    1
    0.746704198515407143E+02    0.163830526759748025E+02    0.843512039173570205E+00    0.204396636798399989E+01    0.263222867796892956E+03   -0.266973286272042791E+89   -0.602646350544152298E+01    1
    0.512273304998408605E+02    0.168896998912868099E+02    0.342214488164626018E+00    0.378585657392178732E+01    0.736240479261358587E+02   -0.361046542347389396E+88   -0.602896350544150561E+01    1
    0.248270213154413035E+02    0.160061657692558121E+02    0.195230086641045641E+01   -0.120028823027921461E+01    0.242252153012094453E+03   -0.936618095739932121E+87   -0.603146350544150955E+01    1
    0.300089929093131236E+01    0.177052267317734220E+02    0.296886315675940815E+00    0.266807922510248163E+01    0.185000905300713953E+03   -0.653815588441790689E+86   -0.603396350544152682E+01    1
    0.118504813388102122E+02    0.510685755723041090E+00    0.409126850300864722E-01    0.126143847523944030E+01    0.307447712071146952E+03   -0.533082498566084263E+85   -0.603646350544153165E+01    1
    0.203258250594929507E+03    0.163257312964738084E+02    0.670576812169103920E+00   -0.323736341632171576E+00    0.199391895934182230E+03   -0.327103741985082768E+85   -0.603896350544152227E+01    1
    0.425365174056483220E+00    0.161394548567732059E+02    0.561631541777580456E+00    0.420908770566379875E+01    0.246313540660601490E+03   -0.542690343937211215E+84   -0.604146350544151556E+01    1
    0.105171405913464913E+02    0.151209445275996579E+01    0.938825367201954752E-01   -0.449446089500160362E+01    0.470467078824412397E+02   -0.223512354491532623E+84   -0.604396350544152039E+01    1
    0.162035374978802224E+03    0.151101942991083291E+02    0.309389738866570785E+00    0.485016141186661809E+01    0.209069746782327542E+03   -0.844482341779370440E+83   -0.604646350544152966E+01    1
    0.371085722241880589E+02    0.170086465633861579E+02    0.354352765176976059E+00    0.146025248574226074E+01    0.943088129711096315E+02   -0.388540234219370534E+83   -0.604896350544152206E+01    1
    0.320704818077616096E+02    0.172998562164165186E+02    0.630469370773232063E+00   -0.324156388334089662E+01    0.779804878474553789E+02   -0.248730648342837013E+83   -0.605146350544152156E+01    1
    0.284167786470778800E+02    0.149113228754857872E+02    0.122215382002342232E+01    0.237051221309456261E+01    0.345197520646252826E+03   -0.157558876207608745E+83   -0.605396350544152995E+01    1
    0.112154125492751163E+03    0.141785004794265901E+01    0.668816874797006633E-01   -0.140548825753827011E+01    0.149115126178310646E+03   -0.685413692550591006E+82   -0.605646350544151790E+01    1
    0.106937296665666636E+03    0.969500342291946460E+01    0.706924566740063931E-01   -0.179299119671507712E+01    0.121273235629316162E+03   -0.339832196534549849E+82   -0.605896350544151829E+01    1
    0.103527527047539465E+03    0.164454407983272795E+02    0.992542552097093189E+00   -0.318604182004250713E+01    0.368059156685273337E+01   -0.283800661143926894E+82   -0.606146350544153112E+01    1
    0.139192210521433907E+03    0.426567707493407888E+00    0.716901785852699508E-01   -0.188166306977894826E+01    0.349382953101365956E+03   -0.200240430460560815E+82   -0.606396350544153950E+01    1
    0.761977584700666988E+01    0.153245254651154230E+02    0.438450709440208641E+00    0.438379946389975039E+01    0.225488348801947929E+02   -0.348348805393872609E+80   -0.606646350544153368E+01    1
    0.202081380912147850E+02    0.152763662579169690E+02    0.123365275483951531E+01   -0.150885136376537687E+01    0.535279196652618694E+02   -0.256179202639515631E+80   -0.606896350544153407E+01    1
    0.340181861265401650E+02    0.478565422281500896E+00    0.519529957863108655E-01    0.370310337659132571E+00    0.154444018898192923E+03   -0.129892331754018550E+80   -0.607146350544153712E+01    1
    0.124676208973691843E+03    0.121698327717341286E+02    0.777782460898972239E-01   -0.231564711172536963E+01    0.422984234283521175E+03   -0.673519740043702300E+79   -0.607396350544151886E+01    1
    0.734486501561972460E+02    0.227818770166006629E+00    0.723023492125982464E-01   -0.172757909144307553E+01    0.212665276582369586E+03   -0.456046926041047493E+79   -0.607646350544150149E+01    1
    0.529922691239594883E+02    0.660005679885600482E+01    0.590001038855984816E-01   -0.316941558172723181E+00    0.123910214763696644E+03   -0.225962077030906990E+79   -0.607896350544150277E+01    1
    0.971583426795800165E+01    0.138679573307121329E+01    0.825580343035312719E-01   -0.275101814165072556E+01    0.156158721382038436E+03   -0.136290945414858720E+79   -0.608146350544151737E+01    1
    0.722588815127935220E+02    0.725633088311976149E+01    0.576527467633400140E-01   -0.149030981143000840E+00    0.419218804364835549E+02   -0.862641542386237717E+78   -0.608396350544153197E+01    1
    0.130264668259335423E+03    0.463853950508032353E+00    0.591130417853274540E-01   -0.272226320514464382E+00    0.880943033943215141E+02   -0.334475415921779655E+78   -0.608646350544153236E+01    1
    0.347704335274768326E+02    0.144266627355901171E+02    0.552655809126513464E+00    0.463367072109858746E+01    0.984774879303148687E+01   -0.638786804672352219E+77   -0.608896350544152032E+01    1
    0.466434742936674667E+02    0.139369786631519492E+02    0.123144317761202826E+01    0.279420367343632359E+01    0.380592708892131952E+02   -0.144517029181539346E+77   -0.609146350544151804E+01    1
    0.681026014252190066E+02    0.157249276252959689E+02    0.108314871113067951E+00    0.442963052482029251E+01    0.144604759019034077E+03   -0.783966336805403586E+76   -0.609396350544151844E+01    1
    0.399715842194913904E+02    0.113176375127478632E+02    0.889442487104288720E-01   -0.316086882408546188E+01    0.103865087887306572E+03   -0.437955861387659011E+76   -0.609646350544151083E+01    1
    0.125945410888307840E+01    0.722710862377298024E+01    0.667200361715232920E-01   -0.818088997807476903E+00    0.153480200364902686E+03   -0.260959266066726059E+75   -0.609896350544150234E+01    1
    0.699301959537722126E+02    0.132531830072560250E+02    0.327051827911123327E+01   -0.454196891764852340E+00    0.824033698032904738E+01   -0.112509611787944008E+74   -0.610146350544149918E+01    1
    0.194054681472744086E+02    0.131630066992559449E+02    0.270148505552956752E+01   -0.351972816935973265E+01    0.257239127287372014E+03   -0.945754002482607533E+73   -0.610396350544150579E+01    1
    0.152787922901271784E+02    0.277152857199391534E+01    0.455567003873241921E-01    0.140360227383996605E+01    0.151569229580884780E+03   -0.152378839082866215E+73   -0.610646350544152394E+01    1
    0.240064296229462890E+02    0.137416767399341655E+02    0.115779297648914237E+01   -0.242500807691385684E+00    0.311619208948880697E+02   -0.926806567157016214E+72   -0.610896350544153233E+01    1
    0.104252405941534931E+02    0.599019451855044061E+01    0.655401679648156682E-01   -0.507239653802522339E+00    0.437157633651611661E+02   -0.715400764778788991E+72   -0.611146350544151318E+01    1
    0.140875565661920366E+02    0.561881864080190363E+00    0.799526673476242400E-01   -0.187040858851559300E+01    0.270092520823202051E+03   -0.326691647864336390E+72   -0.611396350544150202E+01    1
    0.259223441237906300E+02    0.137535861606282879E+02    0.103456855523650382E+01   -0.459293266356948138E+01    0.322745645382195505E+03   -0.687085063564255095E+70   -0.611646350544151840E+01    1
    0.194895371621442912E+02    0.166690273084653455E+02    0.393705879571655759E+00   -0.391017803820877319E+01    0.931864117841754762E+02   -0.414225185836835066E+70   -0.611896350544151613E+01    1
    0.301829036330745701E+02    0.128050806267333179E+02    0.138193053332775873E+01    0.872217466154835974E+00    0.434953247676466077E+02   -0.225433773914801468E+70   -0.612146350544151030E+01    1
    0.469610535245586931E+02    0.570105041400304913E+01    0.535983106957308372E-01    0.840749566037328200E+00    0.146735543242543088E+03   -0.496262341826722364E+69   -0.612396350544150803E+01    1
    0.446334881764948790E+02    0.101662280812915089E+02    0.786465730963170490E-01   -0.144307488856864397E+01    0.136411163072654745E+03   -0.153420039247271233E+69   -0.612646350544151108E+01    1
    0.153420907318680051E+02    0.116653627029797846E+02    0.165827820685840432E+01    0.481230864736011732E+01    0.199294872641782320E+03   -0.131116545389619569E+68   -0.612896350544151858E+01    1
    0.514527623175926294E+02    0.288737928528104870E+01    0.831904286679640004E-01   -0.169998614510443602E+01    0.166327542556791173E+02   -0.297300673687587402E+67   -0.613146350544150476E+01    1
    0.157189369801550072E+03    0.817737900609657764E+01    0.741897479663327364E-01   -0.861472307524408509E+00    0.208648241578914373E+02   -0.161284400117586269E+67   -0.613396350544150160E+01    1
    0.316602003944450736E+02    0.119575504587603962E+02    0.845677816897505152E-01   -0.162738019828842195E+01    0.943987247528124307E+01   -0.278157289597781534E+65   -0.613646350544149932E+01    1
    0.544927233900548558E+02    0.110773652195296695E+02    0.233898837636506940E+01   -0.770243441022065545E+00    0.399817080636814239E+03   -0.178205461395586320E+65   -0.613896350544150327E+01    1
    0.491111231658746377E+02    0.124766526700617408E+02    0.674363584583501097E+00   -0.629129755287829440E+00    0.310168427067557559E+03   -0.113988680680887178E+65   -0.614146350544151343E+01    1
