    0.105080099545438003E+03    0.308597878085897870E+01    0.120718871212472337E+00   -0.914651868072106522E+00   -0.566215162214088671E+38   -0.612396350544150803E+01    1
    0.603108058411071539E+02    0.364203176085200919E+01    0.149856795833445217E+00   -0.248714074113384020E+01   -0.218226813257049572E+38   -0.612646350544151108E+01    1
    0.167720490268596549E+02    0.105945793974343977E+00    0.149225609441649337E+00   -0.234106185236650743E+01   -0.494921876486101666E+37   -0.612896350544151858E+01    1
    0.755652905787052021E-02    0.275370557669175442E+01    0.594608418515486861E-01    0.260835127459031835E+01   -0.248783799643636407E+37   -0.613146350544150476E+01    1
    0.115113448124151986E+03    0.463306444536194295E+00    0.157552818712274223E+00   -0.255097616156848250E+01   -0.205029452011035717E+36   -0.613396350544150160E+01    1
    0.255150880551699100E+01    0.483946757428730123E+01    0.600838383242194365E-01    0.265932351942068124E+01   -0.148677107162045148E+36   -0.613646350544149932E+01    1
    0.114112473775827382E+03    0.190135166452919213E+01    0.192284952578343771E+00   -0.434556786745435986E+01   -0.927402869098791655E+35   -0.613896350544150327E+01    1
    0.738100890087069246E+02    0.458766511182129577E+00    0.126618857231622417E+00   -0.836817151569585471E+00   -0.869273874661845337E+35   -0.614146350544151343E+01    1
    0.120113831439413126E+02    0.261109678013969981E+01    0.186541734608991594E+00   -0.398635751998691656E+01   -0.532995903025737921E+35   -0.614396350544152714E+01    1
    0.109267066116063365E+02    0.216878980133996446E+01    0.150723148196490991E+00   -0.203951893874851642E+01   -0.301658517396143763E+35   -0.614646350544152309E+01    1
    0.511787435517998190E+02    0.286024552219488859E+00    0.197495623623325345E+00   -0.445729588021722201E+01   -0.170141264274750537E+35   -0.614896350544151282E+01    1
    0.709770278282417877E+02    0.868711111433192046E-01    0.118398249371290301E+00   -0.271633854371917172E+00   -0.986564059110783076E+34   -0.615146350544152742E+01    1
    0.258400412062025282E+02    0.103315296382969080E+01    0.154341931511764147E+00   -0.212028436599780523E+01   -0.723294198786853158E+34   -0.615396350544151360E+01    1
    0.738831432093858922E+02    0.231335802409631225E+00    0.175037802932729802E+00   -0.319149999078347557E+01   -0.662043986568442176E+34   -0.615646350544150067E+01    1
    0.153958543943603701E+03    0.563359378899563179E+01    0.481897073418384933E-01    0.336803707166249300E+01   -0.457191600852525156E+34   -0.615896350544150195E+01    1
    0.563525664006570750E+02    0.480703929176248757E+01    0.169487485474852984E+00   -0.235230238660501589E+01   -0.100721296432391327E+32   -0.616146350544151922E+01    1
    0.403076821311177991E+01    0.410628901444390015E+00    0.152967531306902854E+00   -0.147677608395546200E+01   -0.408919570760292466E+31   -0.616396350544152849E+01    1
    0.211758426336077008E+02    0.191642515193743229E+00    0.115276012476705755E+00    0.360832848659496996E+00   -0.282261589895793661E+31   -0.616646350544150668E+01    1
    0.331133211905900922E+02    0.316508648701262940E+00    0.195463070464902661E+00   -0.335612197263457857E+01   -0.651350504611969272E+30   -0.616896350544149996E+01    1
    0.663745108727645743E+02    0.193387124904765062E+00    0.173547739360934317E+00   -0.226385771673148861E+01   -0.368998083633757635E+30   -0.617146350544152167E+01    1
    0.263070141013665051E+02    0.297074029315689536E+01    0.200571598729427897E+00   -0.336125240825446880E+01   -0.604820003966569762E+29   -0.617396350544153449E+01    1
    0.883581791406108863E+01    0.189300033082162966E+01    0.214629755707136077E+00   -0.396484354266160288E+01   -0.378159412084036531E+29   -0.617646350544151179E+01    1
    0.144197448951417499E+03    0.729534760514240932E+00    0.859199801551360082E-01    0.198230865640847331E+01   -0.165446265703853913E+29   -0.617896350544150152E+01    1
    0.845348578628139080E+02    0.506070677952644044E+00    0.138249320437134837E+00   -0.340020522443983342E+00   -0.857907641278098506E+28   -0.618146350544150103E+01    1
    0.841632340661570169E+02    0.345232462792115502E+00    0.135941413165584307E+00   -0.168334724908613731E+00   -0.317647931385445141E+28   -0.618396350544151829E+01    1
    0.123634885100500696E+03    0.108267481699991897E+01    0.135936636994126281E+00   -0.561456759227459828E-01   -0.611586546548711476E+27   -0.618646350544152934E+01    1
    0.130349225199575272E+03    0.453599966143923949E+00    0.141144171543518715E+00   -0.272511829269831307E+00   -0.517257848260515789E+27   -0.618896350544151730E+01    1
    0.373260820724006592E+02    0.203789809990033000E+01    0.149229705584652206E+00   -0.621738472365324202E+00   -0.485205478693554378E+27   -0.619146350544153012E+01    1
    0.247439094081167141E+02    0.647027946576832935E+00    0.233071257489840394E+00   -0.424724802917421851E+01   -0.277929353276285463E+27   -0.619396350544153673E+01    1
    0.105470414452179995E+02    0.133852446064475639E+01    0.240391680748300030E+00   -0.454824090257603597E+01   -0.233733003233013379E+27   -0.619646350544151137E+01    1
    0.732472463192929446E+01    0.853247990722141025E-01    0.248493906634535744E+00   -0.488689128777498283E+01   -0.209466865003000703E+27   -0.619896350544150465E+01    1
    0.986496820488316644E+02    0.999460360392488090E+00    0.131597070615727507E+00    0.251589751837599296E+00   -0.102182852852365451E+27   -0.620146350544151748E+01    1
    0.100329556652226188E+03    0.955214025509291131E-01    0.572351244370533918E-01    0.344567348649070482E+01   -0.326083912361285208E+26   -0.620396350544150987E+01    1
    0.535498270647357728E+02    0.946667917747515547E-01    0.150489330129542132E+00   -0.354291817925845021E+00   -0.666780098538899235E+25   -0.620646350544149783E+01    1
    0.144786830658883645E+03    0.207154442903466895E+01    0.863440755952873118E-01    0.230403539933000179E+01   -0.616961468622817867E+25   -0.620896350544150710E+01    1
    0.348328895905119609E+02    0.418937779399017662E+00    0.144395766000139758E+00   -0.725958146234122331E-01   -0.451984210410274592E+25   -0.621146350544150838E+01    1
    0.552723220636222976E+02    0.919082311964370957E-01    0.869104722062434415E-01    0.232109127617114108E+01   -0.244020493685913844E+25   -0.621396350544150700E+01    1
    0.614040677344299937E+02    0.123226474391276519E+01    0.211583535153909708E+00   -0.274461535971469273E+01   -0.140461526822080121E+25   -0.621646350544150472E+01    1
    0.309429550235710025E+02    0.455792988276895239E+00    0.145187460170460580E+00   -0.121296587570803860E-01   -0.125099146095059689E+25   -0.621896350544153709E+01    1
    0.784646293860327404E+02    0.527307511556432296E+00    0.170948131148133148E+00   -0.105108847410915707E+01   -0.106876144455664434E+25   -0.622146350544152416E+01    1
    0.659917171535698657E+02    0.887127304557324137E-01    0.199327819214788288E+00   -0.219198099103284516E+01   -0.867667625667867380E+24   -0.622396350544153076E+01    1
    0.392223894793282639E+02    0.910058501194064506E+00    0.203188040096425215E+00   -0.230510219966005092E+01   -0.558193065880754556E+24   -0.622646350544153204E+01    1
    0.340157445592709351E+02    0.264304342353305888E+01    0.214121697771620129E+00   -0.271022159259157824E+01   -0.383472351869881102E+24   -0.622896350544151112E+01    1
    0.595367234775388354E+02    0.933599355494257460E-01    0.619998561129485523E-01    0.339127011932211264E+01   -0.319636520805263804E+24   -0.623146350544149907E+01    1
    0.928362248385958821E+02    0.112044241376596743E+01    0.255167664783054082E+00   -0.429247424096308272E+01   -0.194569026865109314E+24   -0.623396350544151101E+01    1
    0.139260751739474529E+03    0.141937971880488267E+01    0.139938297440510284E+00    0.337802067244767301E+00   -0.179052096653609153E+24   -0.623646350544152739E+01    1
    0.126945278146549668E+03    0.107288202525179566E+00    0.261030371991292531E+00   -0.397752810750387109E+01   -0.283622555577594780E+22   -0.623896350544154199E+01    1
    0.173155303967332543E+03    0.434144651917479141E+00    0.610185998104556954E-01    0.367832925202340189E+01   -0.925477143973328159E+20   -0.624146350544154416E+01    1
    0.151775919870532846E+03    0.194332922846828038E+01    0.197005303168945822E+00   -0.114439880423582885E+01   -0.547507767950918533E+20   -0.624396350544154188E+01    1
    0.113363591020621953E+03    0.115397318607654742E+01    0.173209655577755972E+00   -0.957053099454616280E-01   -0.595053744514164019E+19   -0.624646350544154139E+01    1
    0.954356569943081894E+02    0.429536147355032871E+00    0.188245800033958521E+00   -0.588895343403656790E+00   -0.428184222818433382E+19   -0.624896350544154089E+01    1
    0.502485339197867553E+01    0.476029449660841664E+01    0.159988155286838962E+00    0.441367697393933112E+00   -0.226569167385404672E+19   -0.625146350544151908E+01    1
    0.779236959077138351E+02    0.359746515550151802E+01    0.232484764424449153E+00   -0.188238458286355037E+01   -0.506785097407874688E+18   -0.625396350544150437E+01    1
    0.104654910609980192E+03    0.708713136201094107E+00    0.243196776700358136E+00   -0.214045166330971304E+01   -0.213512290253389696E+18   -0.625646350544151275E+01    1
    0.273345910777583327E+02    0.291603456883531198E+01    0.104843906657747579E+00    0.245078713281109284E+01   -0.185345880369219200E+18   -0.625896350544152913E+01    1
    0.738195641420542614E+02    0.108163606700377279E+01    0.119625557287437373E+00    0.197696391487624723E+01   -0.160032062046042720E+18   -0.626146350544153396E+01    1
    0.564776186221656644E+02    0.342241610680490016E+01    0.321251183602973112E+00   -0.467436502150655553E+01   -0.120571048856265680E+18   -0.626396350544151304E+01    1
    0.938991182281138208E+02    0.283563058679681035E+01    0.490193644407070431E-01    0.427900438040052844E+01   -0.593301230079292480E+17   -0.626646350544151076E+01    1
    0.750733654458783235E+02    0.650586726567529916E+00    0.275607495470093999E+00   -0.302129840619215262E+01   -0.476169101467973920E+17   -0.626896350544153069E+01    1
    0.100928468292806713E+03    0.310337219674012665E+01    0.130373275259297566E+00    0.171064168482676671E+01   -0.434729910187641280E+17   -0.627146350544152575E+01    1
    0.917892289552101630E+02    0.594182694538670370E-01    0.474505375644145438E-01    0.434925718008400963E+01   -0.242270633927047560E+17   -0.627396350544150305E+01    1
    0.207000053002506007E+03    0.675191649966906532E-01    0.169524195734571698E+00    0.528184813681254139E+00   -0.171874973998753480E+17   -0.627646350544151854E+01    1
    0.119675561525190332E+03    0.364451786218892737E+01    0.304615828548034151E+00   -0.341605586378419179E+01   -0.120345256413849400E+16   -0.627896350544151893E+01    1
    0.489216084463803824E+02    0.757093254323730980E+00    0.209135497028148210E+00   -0.448385369828692371E+00   -0.107065359135092000E+16   -0.628146350544150600E+01    1
    0.876021552160782875E+02    0.129493403349855041E+01    0.125975123353320229E+00    0.210853599388548441E+01   -0.736052101996454750E+15   -0.628396350544150373E+01    1
    0.570289116984912638E+02    0.298104649935164101E+01    0.314306967190726372E+00   -0.356980533688716850E+01   -0.469023013918949375E+15   -0.628646350544151566E+01    1
    0.550303979454960484E+02    0.209352469321601675E+00    0.212589847728301307E+00   -0.438860061342134566E+00   -0.360910242997171438E+15   -0.628896350544151872E+01    1
    0.102595669246689525E+02    0.889028695131927282E+00    0.227626037597585401E+00   -0.888146156134912212E+00   -0.345874605889404438E+15   -0.629146350544151289E+01    1
    0.195237370674147314E+03    0.842358793656475952E-01    0.187316258751175607E+00    0.342240066958183986E+00   -0.290839911037160062E+15   -0.629396350544151328E+01    1
    0.142820857492466359E+03    0.331365463492907875E+01    0.281977130442735424E+00   -0.193601306847762533E+01   -0.489272925520404395E+13   -0.629646350544151456E+01    1
    0.531313053775469655E+02    0.185208144454214829E+01    0.302685307767162626E+00   -0.251696636087865810E+01   -0.470789412027797559E+13   -0.629896350544151140E+01    1
    0.128044943987239151E+03    0.207916137977324444E+01    0.317471707571671924E+00   -0.272313675224349971E+01   -0.122734647037089722E+13   -0.630146350544151979E+01    1
    0.145861296679083921E+03    0.158329388930247977E+00    0.149973209457880868E+00    0.194820054973474011E+01   -0.410458400999111145E+12   -0.630396350544154327E+01    1
    0.102932897483886364E+03    0.263030924201032779E+01    0.100503215715304781E+00    0.327457281144456136E+01   -0.234406309012035187E+12   -0.630646350544153300E+01    1
    0.186245116088251663E+02    0.926339093526849511E-01    0.335198931821122037E+00   -0.279767889827780891E+01   -0.159140755208503845E+12   -0.630896350544153339E+01    1
    0.151342896176566626E+03    0.389703282483518765E+00    0.845325527713417513E-01    0.371995107838511752E+01   -0.101224467861754730E+12   -0.631146350544152401E+01    1
    0.172243705833868262E+03    0.167432200201256109E+01    0.363416295733235972E+00   -0.353022077131036127E+01   -0.923922754661433868E+11   -0.631396350544150398E+01    1
    0.104895527598492340E+02    0.131690214689132279E+00    0.111477919649234342E+00    0.306280422674516162E+01   -0.651117439609864120E+11   -0.631646350544151769E+01    1
    0.910070180877785617E+02    0.170256412932576318E+00    0.204211365655911109E+00    0.748039430595877741E+00   -0.383190883866292191E+11   -0.631896350544152607E+01    1
    0.141970920631809321E+03    0.744523354197855980E+00    0.240221170023339370E+00   -0.123491277724810680E+00   -0.249340930905744591E+11   -0.632146350544152202E+01    1
    0.378664059483182385E+02    0.598627645794374205E-01    0.128121848808017025E+00    0.274894467719252455E+01   -0.122615484236300793E+11   -0.632396350544152774E+01    1
    0.178979358248865452E+02    0.283983445977088955E+01    0.189725358775374164E+00    0.125312336154011583E+01   -0.918862929049604797E+10   -0.632646350544152636E+01    1
    0.176326317383183408E+03    0.130522684867853705E+00    0.330308359162098497E+00   -0.225285113775484369E+01   -0.826688678862946129E+10   -0.632896350544151876E+01    1
    0.253084757560040714E+02    0.693084455094246654E+00    0.193519575408140576E+00    0.128760838970494484E+01   -0.243509929962659359E+10   -0.633146350544152003E+01    1
    0.850489797972353330E+02    0.175539192288828472E+00    0.366878484862747989E+00   -0.294348293061829924E+01   -0.241432112757608271E+10   -0.633396350544152309E+01    1
    0.151348430473636796E+03    0.197046550269770759E+01    0.361849356569390490E+00   -0.279614803482077257E+01   -0.201096249590400863E+10   -0.633646350544152615E+01    1
    0.442775001942170263E+02    0.146907626065503027E+01    0.404938388950330463E+00   -0.381820696921053138E+01   -0.163023671262459612E+10   -0.633896350544152920E+01    1
    0.109402258861453472E+02    0.236530094732085250E+00    0.503238085807209856E+00   -0.492318864071848061E+01   -0.108051035698710728E+10   -0.634146350544152781E+01    1
    0.764328066628162759E+02    0.504844746718251614E+01    0.268488304576051273E+00   -0.404259741954066665E+00   -0.928786889491390467E+09   -0.634396350544151222E+01    1
    0.599452538118298932E+02    0.182896009151479744E+00    0.391780618171583495E+00   -0.331987934147443031E+01   -0.850043661142973542E+09   -0.634646350544149573E+01    1
    0.119894986598565737E+03    0.833735083408703725E-01    0.382151590446747569E+00   -0.309261355408635286E+01   -0.751770748074801445E+09   -0.634896350544151034E+01    1
    0.662354865201777443E+02    0.172353636838845414E+00    0.394806147755912606E+00   -0.325941599673705618E+01   -0.429085613466768086E+09   -0.635146350544150984E+01    1
    0.746876331232627599E+01    0.845988400277890018E+00    0.118815360596756917E+00    0.320230066495818022E+01   -0.275139691898712218E+09   -0.635396350544149158E+01    1
    0.144581840155985759E+03    0.751379254830423005E+00    0.421101014810297047E+00   -0.381579905498562466E+01   -0.243196341542345762E+09   -0.635646350544149996E+01    1
    0.124974495585569301E+03    0.328972624289891780E+01    0.230720825598964369E+00    0.683837691673740311E+00   -0.185567129875486284E+09   -0.635896350544152256E+01    1
    0.965995370982910089E+02    0.157420914888537977E+01    0.379245625704713540E+00   -0.267468329905560465E+01   -0.110108272649333522E+09   -0.636146350544152384E+01    1
    0.897207178250969264E+02    0.360796734998356849E+00    0.460120998403791726E+00   -0.444716511979714291E+01   -0.881133923062281013E+08   -0.636396350544150557E+01    1
    0.565096610394623369E+02    0.954661475685105454E-01    0.153673082058887994E+00    0.253716906035313716E+01   -0.538032868787478507E+08   -0.636646350544150952E+01    1
    0.131499521637480768E+03    0.951010855222002294E-01    0.269785477747999047E+00    0.766314097990111482E-02   -0.347693637993695885E+08   -0.636896350544151346E+01    1
    0.409189814076093867E+02    0.708222884779056705E+00    0.524935259165467197E-01    0.474017873238888221E+01   -0.220310527732151039E+08   -0.637146350544153250E+01    1
    0.117525637330555938E+03    0.122860835221434428E+00    0.353441586755385506E+00   -0.176099004691731675E+01   -0.189796260480982922E+08   -0.637396350544155155E+01    1
    0.237987670390742551E+03    0.443282932326299939E+01    0.162479330840563457E+00    0.243690934984525587E+01   -0.169851680857997499E+08   -0.637646350544152529E+01    1
    0.103371159173779716E+03    0.234438681360531298E+01    0.154543806715818521E+00    0.263185793083665454E+01   -0.123148429453306329E+08   -0.637896350544150614E+01    1
    0.481131473601938531E+01    0.773509164240908931E-01    0.631410299902435912E+00   -0.475789619047793710E+01   -0.986431761736201495E+07   -0.638146350544151897E+01    1
    0.101859155068623206E+02    0.186751105545301654E+01    0.452130576386266941E-01    0.490773966296394359E+01   -0.945444321103676409E+07   -0.638396350544152380E+01    1
    0.380849441732664502E+02    0.730539704064294027E+00    0.172091096300798801E+00    0.229427232329249486E+01   -0.806958320796202589E+07   -0.638646350544151620E+01    1
    0.100905673904275076E+03    0.195692552805115616E+01    0.464170793178769261E-01    0.489393119337296323E+01   -0.609855444207551144E+07   -0.638896350544153080E+01    1
    0.897685444971044859E+02    0.457628038505109824E+01    0.217228429584124472E+00    0.136875176733331250E+01   -0.586492315540946461E+07   -0.639146350544153830E+01    1
    0.147295018052685066E+03    0.341272567006922489E+00    0.439963230409331385E+00   -0.338897124587552101E+01   -0.485728245001524594E+07   -0.639396350544151737E+01    1
    0.119668436993322260E+03    0.964860098528184384E-01    0.267109738057286494E+00    0.423213099366054113E+00   -0.241113205300472025E+07   -0.639646350544152220E+01    1
    0.148212469658875790E+03    0.219392666561640109E+00    0.305499652509359232E+00   -0.374701297023776858E+00   -0.225290513925944734E+07   -0.639896350544151460E+01    1
    0.141101674522920693E+02    0.127350191144007474E+01    0.216923592299029661E+00    0.149434610122416545E+01   -0.195011837656112341E+07   -0.640146350544150433E+01    1
    0.692703702088387274E+00    0.102833752473865148E+01    0.284737940542490575E+00    0.141906949503058627E+00   -0.136885659991494636E+07   -0.640396350544151272E+01    1
    0.345085805850290583E+01    0.764435163444525223E+00    0.588049877619646888E+00   -0.450011411868015099E+01   -0.136184926583856205E+07   -0.640646350544151311E+01    1
    0.936490446068131988E+01    0.918978126859877065E-01    0.641914187968460004E+00   -0.471181145268806389E+01   -0.135445674035850796E+07   -0.640896350544153304E+01    1
    0.271314526730621424E+02    0.311474379072353647E+00    0.326147730165355199E+00   -0.712111446355442768E+00   -0.127566079015453206E+07   -0.641146350544155297E+01    1
    0.696145284164333731E+02    0.123291738892249580E+01    0.554507505741970719E-01    0.477471843745020852E+01   -0.706167112976579578E+06   -0.641396350544154892E+01    1
    0.856433677963188558E+02    0.952839124901918799E+00    0.418476254173933693E+00   -0.252067710360323183E+01   -0.663563366887209471E+06   -0.641646350544152533E+01    1
    0.295337079880478370E+02    0.115622147290659380E+00    0.154827904142258110E+00    0.290027625011154022E+01   -0.350911386135524779E+06   -0.641896350544152039E+01    1
    0.263664706226944929E+02    0.496596727831376539E+00    0.418054673755362871E+00   -0.229060131859724070E+01   -0.336976827447877149E+06   -0.642146350544151190E+01    1
    0.810199669645246843E+02    0.386847231676620162E+00    0.101403445068570880E+00    0.395999430859723134E+01   -0.195646514412957389E+06   -0.642396350544151495E+01    1
    0.118482190417420369E+03    0.578038956398734483E+00    0.107639706511386726E+00    0.384290374909915577E+01   -0.195096642565359507E+06   -0.642646350544152956E+01    1
    0.775951347635094990E+01    0.108279488555083536E+01    0.443807097955529750E+00   -0.268463027491743667E+01   -0.188090505006388994E+06   -0.642896350544153616E+01    1
    0.419670227932848334E+02    0.282278661747372217E+01    0.511051701259549573E+00   -0.409720685802554652E+01   -0.161329551786014781E+06   -0.643146350544153833E+01    1
    0.201543901435696085E+03    0.256400388011386804E+01    0.769569506346585996E-01    0.443783517774553271E+01   -0.109201871309339273E+06   -0.643396350544153695E+01    1
    0.209426351821447554E+01    0.140904507559208331E+00    0.489975044498528078E+00   -0.136549744425014130E+01   -0.589722600618997676E+05   -0.643646350544153023E+01    1
    0.257578111235105780E+02    0.828530150112795183E+00    0.204429643940267081E+00    0.213611963556212192E+01   -0.440579964340606166E+05   -0.643896350544152440E+01    1
